"tweet_id","timestamp","source","text","expanded_urls","rating_numerator","rating_denominator","name","dog_stage","jpg_url","breed","confidence","retweet_count","favorite_count"
"885167619883638784","2017-07-12 16:03:00.000000","Twitter for iPhone","Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings.","https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1","13.0","10","","","https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg","malamute","0.812482","3921","20309"
"884925521741709313","2017-07-12 00:01:00.000000","Twitter for iPhone","This is Earl. He found a hat. Nervous about what you think of it.","https://twitter.com/dog_rates/status/884925521741709313/photo/1","12.0","10","Earl","","https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg","Italian_greyhound","0.259916","16216","71442"
"884876753390489601","2017-07-11 20:47:12.000000","Twitter for iPhone","This is Lola. It's her first time outside. Must test the earth and taste the atmosphere.","https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1","13.0","10","Lola","","https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg","chow","0.822103","5015","25812"
"884562892145688576","2017-07-11 00:00:02.000000","Twitter for iPhone","This is Kevin. He's just so happy.","https://twitter.com/dog_rates/status/884562892145688576/photo/1","13.0","10","Kevin","","https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg","pug","0.546406","4227","22574"
"884441805382717440","2017-07-10 15:58:53.000000","Twitter for iPhone","I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck.","https://twitter.com/dog_rates/status/884441805382717440/photo/1","14.0","10","","","https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg","Pembroke","0.993225","5122","25155"
"884162670584377345","2017-07-09 21:29:42.000000","Twitter for iPhone","Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times.","https://twitter.com/dog_rates/status/884162670584377345/photo/1","12.0","10","Yogi","doggo","https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg","German_shepherd","0.707046","2689","18937"
"883838122936631299","2017-07-09 00:00:04.000000","Twitter for iPhone","This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup.","https://twitter.com/dog_rates/status/883838122936631299/photo/1","12.0","10","Noah","","https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg","Doberman","0.610946","3084","20282"
"883360690899218434","2017-07-07 16:22:55.000000","Twitter for iPhone","Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption.","https://twitter.com/dog_rates/status/883360690899218434/photo/1","13.0","10","Grizzwald","floofer","https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg","chow","0.987997","3326","21053"
"883117836046086144","2017-07-07 00:17:54.000000","Twitter for iPhone","Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you...","https://twitter.com/dog_rates/status/883117836046086144/photo/1,https://twitter.com/dog_rates/status/883117836046086144/photo/1","13.0","10","","","https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg","golden_retriever","0.949562","5980","34439"
"882992080364220416","2017-07-06 15:58:11.000000","Twitter for iPhone","This is Rusty. He wasn't ready for the first pic. Clearly puppared for the second.","https://twitter.com/dog_rates/status/882992080364220416/photo/1,https://twitter.com/dog_rates/status/882992080364220416/photo/1","13.0","10","Rusty","","https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg","Eskimo_dog","0.466778","3496","22161"
"882762694511734784","2017-07-06 00:46:41.000000","Twitter for iPhone","This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink.","https://twitter.com/dog_rates/status/882762694511734784/photo/1","12.0","10","Gus","pupper","https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg","Labrador_retriever","0.85005","4390","26226"
"882627270321602560","2017-07-05 15:48:34.000000","Twitter for iPhone","This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go.","https://twitter.com/dog_rates/status/882627270321602560/photo/1","13.0","10","Stanley","","https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg","Pembroke","0.542982","5461","25989"
"882268110199369728","2017-07-04 16:01:23.000000","Twitter for iPhone","This is Alfy. You're witnessing his first watermelon experience. I think it was a success.","https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1,https://twitter.com/dog_rates/status/882268110199369728/photo/1","13.0","10","Alfy","","https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg","golden_retriever","0.762211","10419","41584"
"882045870035918850","2017-07-04 01:18:17.000000","Twitter for iPhone","This is Koko. Her owner, inspired by Barney, recently built a cart for her to use during walks if she got tired.","https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1,https://twitter.com/dog_rates/status/882045870035918850/photo/1","13.0","10","Koko","","https://pbs.twimg.com/media/DD2oCl2WAAEI_4a.jpg","","","4388","27230"
"881906580714921986","2017-07-03 16:04:48.000000","Twitter for iPhone","This is Rey. He's a Benebop Cumberfloof.","https://twitter.com/dog_rates/status/881906580714921986/photo/1","12.0","10","Rey","","https://pbs.twimg.com/media/DD0pWm9XcAAeSBL.jpg","Weimaraner","0.291539","3062","22593"
"881666595344535552","2017-07-03 00:11:11.000000","Twitter for iPhone","This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills.","https://twitter.com/dog_rates/status/881666595344535552/photo/1","13.0","10","Gary","","https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg","Saluki","0.529012","9595","47042"
"881536004380872706","2017-07-02 15:32:16.000000","Twitter for iPhone","Here is a pupper approaching maximum borkdrive. Zooming at never before seen speeds.","https://twitter.com/dog_rates/status/881536004380872706/video/1","14.0","10","","pupper","https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg","Samoyed","0.281463","14389","45921"
"881268444196462592","2017-07-01 21:49:04.000000","Twitter for iPhone","Meet Elliot. He's a Canadian Forrest Pup. Unusual number of antlers for a dog. Sneaky tongue slip to celebrate #Canada150.","https://twitter.com/dog_rates/status/881268444196462592/photo/1","12.0","10","Elliot","","https://pbs.twimg.com/media/DDrk-f9WAAI-WQv.jpg","","","4757","21595"
"880935762899988482","2017-06-30 23:47:07.000000","Twitter for iPhone","This is Louis. He's crossing. It's a big deal.","https://twitter.com/dog_rates/status/880935762899988482/photo/1","13.0","10","Louis","","https://pbs.twimg.com/media/DDm2Z5aXUAEDS2u.jpg","","","2516","15885"
"880465832366813184","2017-06-29 16:39:47.000000","Twitter for iPhone","This is Bella. She had her first beach experience this morning. Complete success.","https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1,https://twitter.com/dog_rates/status/880465832366813184/photo/1","12.0","10","Bella","","https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg","golden_retriever","0.913255","5584","26429"
"880221127280381952","2017-06-29 00:27:25.000000","Twitter for iPhone","Meet Jesse. He's a Fetty Woof. His tongue ejects without warning. A true bleptomaniac.","https://twitter.com/dog_rates/status/880221127280381952/photo/1,https://twitter.com/dog_rates/status/880221127280381952/photo/1","12.0","10","Jesse","","https://pbs.twimg.com/media/DDcscbXU0AIfDzs.jpg","Chihuahua","0.238525","3749","25058"
"880095782870896641","2017-06-28 16:09:20.000000","Twitter for iPhone","Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho","https://twitter.com/dog_rates/status/880095782870896641/photo/1","11.0","10","","","https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg","miniature_pinscher","0.120298","3909","25657"
"879862464715927552","2017-06-28 00:42:13.000000","Twitter for iPhone","This is Romeo. He would like to do an entrance. Requesting your immediate assistance.","https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1,https://twitter.com/dog_rates/status/879862464715927552/photo/1","13.0","10","Romeo","","https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg","basset","0.813507","3133","20769"
"879492040517615616","2017-06-27 00:10:17.000000","Twitter for iPhone","This is Bailey. He thinks you should measure ear length for signs of growth instead.","https://twitter.com/dog_rates/status/879492040517615616/photo/1","12.0","10","Bailey","","https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg","German_short-haired_pointer","0.479896","2874","21823"
"879415818425184262","2017-06-26 19:07:24.000000","Twitter for iPhone","This is Duddles. He did an attempt.","https://twitter.com/dog_rates/status/879415818425184262/video/1","13.0","10","Duddles","","https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg","English_springer","0.383404","40069","98261"
"879376492567855104","2017-06-26 16:31:08.000000","Twitter for iPhone","This is Jack AKA Stephen Furry. You're not scoring on him. Unless he slips down the slide.","https://twitter.com/dog_rates/status/879376492567855104/photo/1","12.0","10","Jack","","https://pbs.twimg.com/media/DDQsQGFV0AAw6u9.jpg","","","2820","15619"
